642	0.8168 	0.0002 	0.0001 	0.9882 	0.0000 
643	0.8193 	0.0002 	0.0001 	0.9881 	0.0000 
644	0.8217 	0.0002 	0.0001 	0.9877 	0.0000 
645	0.8238 	0.0002 	0.0001 	0.9869 	0.0000 
646	0.8254 	0.0002 	0.0001 	0.9859 	0.0000 
647	0.8263 	0.0002 	0.0001 	0.9846 	0.0000 
648	0.8266 	0.0003 	0.0001 	0.9832 	0.0000 
649	0.8262 	0.0005 	0.0000 	0.9818 	0.0000 
650	0.8252 	0.0007 	0.0000 	0.9804 	0.0000 
651	0.8231 	0.0010 	0.0000 	0.9786 	0.0000 
652	0.8206 	0.0014 	0.0000 	0.9767 	0.0000 
653	0.8176 	0.0020 	0.0000 	0.9747 	0.0000 
654	0.8143 	0.0026 	0.0000 	0.9725 	0.0000 
655	0.8108 	0.0033 	0.0000 	0.9700 	0.0000 
656	0.8070 	0.0040 	0.0000 	0.9670 	0.0000 
657	0.8032 	0.0045 	0.0000 	0.9636 	0.0000 
658	0.7992 	0.0047 	0.0000 	0.9597 	0.0000 
659	0.7952 	0.0047 	0.0000 	0.9554 	0.0000 
660	0.7912 	0.0043 	0.0000 	0.9507 	0.0000 
661	0.7872 	0.0037 	0.0000 	0.9457 	0.0000 
662	0.7831 	0.0030 	0.0000 	0.9406 	0.0000 
663	0.7790 	0.0023 	0.0000 	0.9355 	0.0000 
664	0.7748 	0.0017 	0.0000 	0.9303 	0.0000 
665	0.7706 	0.0012 	0.0000 	0.9252 	0.0000 
666	0.7663 	0.0008 	0.0000 	0.9201 	0.0000 
667	0.7618 	0.0005 	0.0000 	0.9149 	0.0000 
668	0.7572 	0.0004 	0.0000 	0.9096 	0.0000 
669	0.7522 	0.0003 	0.0000 	0.9041 	0.0000 
670	0.7470 	0.0002 	0.0000 	0.8982 	0.0000 
671	0.7414 	0.0001 	0.0000 	0.8918 	0.0000 
672	0.7353 	0.0001 	0.0000 	0.8849 	0.0000 
673	0.7289 	0.0001 	0.0000 	0.8774 	0.0000 
674	0.7221 	0.0001 	0.0000 	0.8692 	0.0000 
675	0.7150 	0.0001 	0.0000 	0.8605 	0.0000 
676	0.7076 	0.0001 	0.0000 	0.8512 	0.0000 
677	0.7003 	0.0001 	0.0000 	0.8416 	0.0000 
678	0.6930 	0.0001 	0.0000 	0.8317 	0.0000 
679	0.6859 	0.0001 	0.0000 	0.8218 	0.0000 
680	0.6792 	0.0001 	0.0000 	0.8120 	0.0000 
681	0.6729 	0.0001 	0.0000 	0.8023 	0.0000 
682	0.6670 	0.0001 	0.0000 	0.7927 	0.0000 
683	0.6616 	0.0001 	0.0000 	0.7830 	0.0000 
684	0.6564 	0.0002 	0.0000 	0.7727 	0.0000 
685	0.6515 	0.0002 	0.0000 	0.7613 	0.0000 
686	0.6468 	0.0002 	0.0000 	0.7479 	0.0000 
687	0.6423 	0.0003 	0.0000 	0.7316 	0.0000 
